Carrera,Sexo,FechaNacimiento,Edad,Semestre,AsignaturasCursadas,AsignaturasAprobadas,CreditosCursados,CreditosAprobados,PromedioUltimoPeriodo,PromedioAcumulado,Duracion,Estado
INGENIERÍA AMBIENTAL,Masculino,17/06/1961,56,1,5,4,16,13,3.691,3.691,0,DESERTOR
INGENIERÍA AMBIENTAL,Masculino,11/01/1996,21,2,18,8,57,25,2.454,2.693,3,ACTIVO
INGENIERÍA AMBIENTAL,Masculino,18/06/1991,26,10,73,63,192,169,3.55,3.349,12,ACTIVO
INGENIERÍA AMBIENTAL,Masculino,02/08/1990,27,1,6,2,17,4,2.629,2.629,0,DESERTOR
INGENIERÍA AMBIENTAL,Masculino,10/01/1997,20,5,29,26,92,82,3.49,3.46,5,ACTIVO
INGENIERÍA AMBIENTAL,Masculino,30/09/1992,25,9,55,55,166,166,4.5,4.5,9,GRADUADO
INGENIERÍA AMBIENTAL,Masculino,08/10/1990,27,1,6,3,17,7,3.047,3.047,0,DESERTOR
INGENIERÍA AMBIENTAL,Masculino,22/06/1996,21,2,9,5,29,16,0.935,2.364,1,DESERTOR
INGENIERÍA AMBIENTAL,Masculino,04/01/1991,26,7,6,6,18,18,3.358,3.131,0,ACTIVO
INGENIERÍA AMBIENTAL,Masculino,12/06/1992,25,2,10,5,32,16,0.319,2.031,1,DESERTOR
INGENIERÍA AMBIENTAL,Masculino,14/06/1984,33,10,66,57,199,168,3.5,3.385,14,ACTIVO
INGENIERÍA AMBIENTAL,Masculino,16/02/1985,32,10,35,34,89,86,3.9,3.667,5,GRADUADO
INGENIERÍA AMBIENTAL,Masculino,20/07/1987,30,10,37,33,108,93,4,3.458,8,ACTIVO
INGENIERÍA AMBIENTAL,Masculino,05/02/1992,25,1,8,5,23,13,2.067,2.74,1,DESERTOR
INGENIERÍA AMBIENTAL,Masculino,10/01/1992,25,1,4,1,13,3,2.338,2.338,0,DESERTOR
INGENIERÍA AMBIENTAL,Masculino,11/10/1990,27,1,19,2,60,6,0.375,1.873,3,DESERTOR
INGENIERÍA AMBIENTAL,Masculino,13/09/1982,35,10,41,35,109,91,4.218,4.218,8,GRADUADO
INGENIERÍA AMBIENTAL,Femenino,21/06/1992,25,10,41,38,122,115,3.35,3.554,8,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,25/06/1996,21,4,42,23,132,72,3.39,2.92,7,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,09/08/1997,20,3,14,14,44,44,3.363,3.583,2,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,07/07/1991,26,1,6,2,17,5,2.303,2.303,0,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,10/10/1985,32,10,27,27,79,79,4.4,4.4,5,GRADUADO
INGENIERÍA AMBIENTAL,Femenino,10/10/1985,32,10,27,27,79,79,3.65,3.684,5,GRADUADO
INGENIERÍA AMBIENTAL,Femenino,11/04/1984,33,6,6,2,18,6,2.033,3.146,0,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,03/01/1989,28,6,25,24,79,76,2.725,3.707,9,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,20/06/1986,31,1,6,4,17,9,3.394,3.394,0,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,02/07/1984,33,1,9,5,24,12,2.213,3.107,2,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,27/10/1986,31,1,4,4,13,13,3.519,3.519,0,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,12/07/1989,28,3,12,8,38,25,3.717,3.346,2,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,08/12/1990,26,6,13,9,42,28,2.715,3.439,3,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,25/05/1988,29,10,27,26,79,76,4.2,4.2,5,GRADUADO
INGENIERÍA AMBIENTAL,Femenino,25/05/1988,29,10,27,26,79,76,4,3.666,5,GRADUADO
INGENIERÍA AMBIENTAL,Femenino,10/11/1992,25,9,27,27,83,83,4.17,4.062,4,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,26/11/1986,30,9,27,26,84,80,3.913,3.897,6,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,02/05/1981,36,10,24,22,69,64,3.5,3.703,7,GRADUADO
INGENIERÍA AMBIENTAL,Femenino,03/10/1992,25,8,67,46,206,138,2.169,2.985,11,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,14/09/1991,26,5,7,4,22,12,2.393,3.363,1,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,11/01/1997,20,3,8,8,26,26,3.75,4.228,1,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,08/02/1994,23,1,5,2,16,6,2.931,2.931,0,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,03/02/1988,29,10,49,38,144,111,3.4,3.182,8,GRADUADO
INGENIERÍA AMBIENTAL,Femenino,27/02/1984,33,9,37,33,105,93,3.6,3.533,7,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,28/08/1989,28,3,13,5,41,16,2.175,3.008,3,DESERTOR
INGENIERÍA AMBIENTAL,Masculino,24/03/1996,21,5,39,26,123,82,3.67,3.074,7,ACTIVO
INGENIERÍA AMBIENTAL,Masculino,22/08/1997,20,1,5,1,16,4,2.691,2.691,0,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,07/10/1996,21,1,4,0,13,0,0,0,0,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,09/06/1992,25,1,9,1,29,3,0.3,1.086,1,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,22/04/1993,24,9,48,45,146,139,3.8,3.767,8,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,10/08/1994,23,7,46,38,146,118,3.441,3.334,8,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,29/08/1994,23,5,37,27,117,83,2.55,2.981,8,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,23/01/1993,24,7,20,18,63,56,3.64,3.606,4,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,25/11/1997,19,3,19,11,61,35,2.463,2.866,3,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,30/01/1996,21,5,25,25,77,77,4.22,3.866,5,ACTIVO
INGENIERÍA AMBIENTAL,Masculino,21/07/1996,21,5,21,21,65,65,4.042,4.093,3,ACTIVO
INGENIERÍA AMBIENTAL,Masculino,28/02/1996,21,1,12,5,39,16,2.19,2.138,2,ACTIVO
INGENIERÍA AMBIENTAL,Masculino,13/02/1994,23,1,10,4,32,12,2.544,2.294,1,DESERTOR
INGENIERÍA AMBIENTAL,Masculino,18/01/1994,23,2,12,12,38,38,3.339,3.409,1,DESERTOR
INGENIERÍA AMBIENTAL,Masculino,06/05/1985,32,6,10,7,30,21,2.9,3.243,1,ACTIVO
INGENIERÍA AMBIENTAL,Masculino,29/03/1983,34,10,55,55,167,164,3.6,4.128,9,GRADUADO
INGENIERÍA AMBIENTAL,Masculino,29/11/1993,23,6,10,10,31,31,3.635,3.748,1,ACTIVO
INGENIERÍA AMBIENTAL,Masculino,30/03/1996,21,1,4,3,13,9,2.904,2.904,0,ACTIVO
INGENIERÍA AMBIENTAL,Masculino,05/12/1989,27,1,6,2,17,4,2.679,2.679,0,DESERTOR
INGENIERÍA AMBIENTAL,Masculino,23/10/1986,31,2,56,4,180,10,0.375,1.375,15,ACTIVO
INGENIERÍA AMBIENTAL,Masculino,14/05/1995,22,1,5,2,16,6,2.356,2.356,0,DESERTOR
INGENIERÍA AMBIENTAL,Masculino,27/08/1993,24,2,16,7,52,22,0.544,2.25,2,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,12/08/1987,30,5,27,16,88,49,2.143,3.423,12,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,14/08/1988,29,3,6,5,18,15,3.208,3.466,0,DESERTOR
INGENIERÍA AMBIENTAL,Masculino,29/08/1977,40,3,6,0,18,0,0.95,2.387,0,DESERTOR
INGENIERÍA AMBIENTAL,Masculino,12/02/1975,42,4,2,2,6,6,3.7,3.419,0,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,31/10/1995,22,8,56,44,174,136,3.525,3.23,9,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,08/07/1993,24,3,11,9,36,29,4.284,4.067,1,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,25/02/1993,24,10,59,53,178,159,3.95,3.635,10,GRADUADO
INGENIERÍA AMBIENTAL,Femenino,01/06/1995,22,2,23,11,74,34,3.783,2.611,7,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,01/05/1995,22,1,4,4,13,13,3.496,3.496,0,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,16/07/1993,24,1,5,2,16,6,2.913,2.913,0,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,05/07/1995,22,1,5,3,16,9,2.988,2.988,0,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,09/11/1997,20,3,20,13,64,40,3.094,3.032,3,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,09/03/1996,21,2,32,6,101,19,0.075,1.38,6,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,16/04/1994,23,4,33,20,105,62,3.413,2.929,10,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,08/03/1998,19,2,5,4,16,12,3.463,3.416,0,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,08/03/1998,19,1,5,5,16,16,3.369,3.369,0,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,18/11/1992,24,6,36,31,112,97,3.82,3.499,7,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,26/10/1996,21,3,19,16,61,50,3.044,3.285,3,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,20/09/1993,24,6,5,5,15,15,4.14,3.647,0,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,23/06/1993,24,1,4,4,13,13,3.369,3.369,0,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,18/06/1993,24,1,4,4,13,13,3.865,3.865,0,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,19/06/1993,24,2,15,6,47,19,0.863,2.078,2,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,17/05/1993,24,1,3,0,9,0,0.55,0.55,0,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,30/03/1997,20,1,5,0,16,0,1.041,1.041,0,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,15/02/1996,21,6,30,30,94,94,4.43,4.146,5,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,21/01/1997,20,6,32,31,101,97,3.742,3.667,5,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,11/08/1997,20,1,4,3,13,9,3.073,3.073,0,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,30/01/1996,21,4,29,24,92,75,3.291,3.254,6,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,06/05/1992,25,2,10,10,32,32,3.681,3.788,1,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,29/01/1985,32,1,5,3,15,7,2.953,2.953,0,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,24/10/1990,27,7,22,18,66,54,2.433,3.322,6,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,11/09/1981,36,7,8,3,27,10,0,3.223,6,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,05/08/1989,28,10,51,51,150,150,4.5,3.897,8,GRADUADO
INGENIERÍA AMBIENTAL,Femenino,02/08/1995,22,1,5,1,16,3,2.428,2.428,0,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,10/08/1983,34,1,6,2,17,5,2.574,2.574,0,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,21/03/1996,21,2,9,9,29,29,3.673,3.69,2,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,25/11/1995,21,8,45,44,140,136,3.833,3.81,7,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,28/10/1995,22,1,5,3,16,10,3.053,3.053,0,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,21/06/1997,20,1,9,4,29,12,2.688,2.91,1,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,23/02/1996,21,2,14,10,45,32,3.569,3.166,2,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,06/10/1992,25,5,22,15,69,47,2.762,3.47,4,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,19/11/1988,28,10,37,36,105,102,4.625,4.625,6,GRADUADO
INGENIERÍA AMBIENTAL,Femenino,19/11/1988,28,10,37,36,105,102,4.525,3.754,6,GRADUADO
INGENIERÍA AMBIENTAL,Femenino,22/01/1993,24,10,12,6,29,15,3.233,3.06,1,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,26/11/1994,22,5,5,4,15,12,3.6,3.535,0,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,12/07/1995,22,4,41,16,130,49,1.434,2.068,8,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,16/10/1994,23,7,28,25,86,77,3.73,3.42,5,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,19/04/1995,22,6,36,31,113,96,3.43,3.555,6,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,17/12/1995,21,3,13,8,42,25,3.425,3.202,2,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,13/12/1994,22,5,7,7,21,21,4.31,4.277,1,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,24/02/1993,24,1,6,6,19,19,3.884,3.884,0,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,07/06/1990,27,10,67,60,198,177,4,4,14,GRADUADO
INGENIERÍA AMBIENTAL,Femenino,02/11/1991,26,9,60,57,179,168,4.025,3.799,9,GRADUADO
INGENIERÍA AMBIENTAL,Femenino,29/12/1993,23,1,10,2,32,6,0.975,1.972,1,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,12/08/1998,19,3,6,6,19,19,3.503,3.656,0,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,12/08/1998,19,2,10,10,32,32,3.413,3.747,1,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,29/04/1995,22,7,39,37,121,115,3.338,3.741,7,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,20/07/1995,22,4,27,21,85,67,3.313,3.396,6,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,14/11/1989,28,1,5,2,16,6,2.816,2.816,0,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,09/06/1998,19,1,4,4,13,13,3.535,3.535,0,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,21/08/1976,41,2,12,10,36,29,3.279,3.399,1,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,01/05/1995,22,4,4,2,13,6,3.027,3.388,0,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,19/02/1998,19,3,21,19,67,60,3.769,3.48,3,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,04/12/1997,19,3,28,13,88,41,0.9,2.706,5,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,06/07/1995,22,6,15,15,45,45,4.26,4.154,2,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,11/10/1995,22,7,40,40,124,124,4.08,3.833,7,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,30/10/1994,23,10,50,49,152,149,3.65,3.744,9,GRADUADO
INGENIERÍA AMBIENTAL,Femenino,30/10/1994,23,10,50,49,152,149,4.5,4.5,9,GRADUADO
INGENIERÍA AMBIENTAL,Femenino,09/09/1990,27,4,7,1,21,3,1.563,3.222,3,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,23/06/1997,20,1,4,0,13,0,1.604,1.604,0,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,15/08/1995,22,6,31,29,98,91,4.3,3.607,6,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,14/10/1991,26,10,74,56,223,168,3.5,3.512,15,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,27/03/1989,28,1,6,5,17,13,3.406,3.406,0,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,25/01/1988,29,1,6,3,17,7,2.432,2.432,0,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,24/11/1994,22,2,25,5,79,15,0,1.847,5,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,01/09/1995,22,1,8,6,25,19,3.296,3.334,1,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,22/04/1997,20,2,13,7,41,22,2.55,2.726,2,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,21/03/1988,29,1,5,4,13,9,3.719,3.719,0,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,16/12/1991,25,1,8,4,24,10,2.538,3.1,1,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,20/07/1995,22,4,25,17,80,55,3.24,3.13,6,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,20/12/1990,26,1,30,7,93,20,0.069,1.534,8,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,20/12/1997,19,4,21,21,67,67,3.788,3.761,3,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,16/02/1996,21,1,3,0,9,0,0.5,0.5,0,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,04/06/1990,27,10,47,47,134,134,4.916,4.916,8,GRADUADO
INGENIERÍA AMBIENTAL,Femenino,04/06/1990,27,10,47,47,134,134,4.05,4.166,8,GRADUADO
INGENIERÍA AMBIENTAL,Femenino,05/05/1992,25,9,34,34,105,102,4.4,3.845,6,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,15/06/1992,25,3,23,15,73,47,3.297,3.048,4,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,26/12/1997,19,2,9,6,28,19,2.425,2.852,1,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,09/11/1988,29,10,55,51,165,151,4.05,3.482,9,GRADUADO
INGENIERÍA AMBIENTAL,Femenino,09/11/1988,29,10,55,51,165,151,4,4,9,GRADUADO
INGENIERÍA AMBIENTAL,Femenino,20/01/1989,28,9,43,43,116,116,4.234,4.234,8,GRADUADO
INGENIERÍA AMBIENTAL,Femenino,14/02/1995,22,7,45,36,142,112,4.14,3.391,8,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,25/03/1998,19,4,5,5,16,16,4.097,3.832,0,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,25/03/1998,19,3,15,15,48,48,3.378,3.744,2,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,13/02/1997,20,5,31,28,98,88,3.867,3.472,5,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,27/12/1995,21,1,5,5,16,16,3.463,3.463,0,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,17/03/1985,32,10,49,35,126,91,3.742,3.742,8,GRADUADO
INGENIERÍA AMBIENTAL,Femenino,25/02/1991,26,1,6,6,17,17,3.359,3.359,0,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,22/09/1994,23,4,5,2,16,6,2.419,3.367,0,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,29/06/1992,25,10,55,26,153,68,1.1,2.243,12,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,18/06/1991,26,8,54,45,167,139,3.64,3.342,10,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,07/08/1982,35,1,6,1,17,2,0.529,0.529,0,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,03/06/1990,27,1,18,8,57,22,3.327,3.461,5,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,13/05/1998,19,1,4,0,13,0,1.315,1.315,0,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,02/04/1997,20,1,3,3,10,10,3.495,3.495,0,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,01/11/1991,26,1,15,4,43,9,0.325,1.337,3,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,03/11/1993,24,2,12,9,38,28,2.542,3.121,1,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,23/07/1985,32,9,58,57,172,168,4.556,3.833,9,GRADUADO
INGENIERÍA AMBIENTAL,Femenino,23/07/1985,32,9,58,57,172,168,5,5,9,GRADUADO
INGENIERÍA AMBIENTAL,Femenino,21/09/1985,32,1,8,5,26,15,2.735,3.304,1,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,14/10/1997,20,2,15,12,48,38,3.716,3.633,2,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,13/05/1992,25,10,49,46,147,134,4.583,4.583,8,GRADUADO
INGENIERÍA AMBIENTAL,Femenino,13/05/1992,25,10,49,46,147,134,3.867,3.799,8,GRADUADO
INGENIERÍA AMBIENTAL,Femenino,15/07/1989,28,1,5,5,13,13,3.712,3.712,0,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,22/09/1991,26,9,39,39,121,121,3.775,4.127,6,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,06/08/1992,25,3,16,14,50,43,3.031,3.35,3,DESERTOR
INGENIERÍA AMBIENTAL,Masculino,09/11/1986,31,4,5,5,13,13,4.404,3.837,0,DESERTOR
INGENIERÍA AMBIENTAL,Masculino,06/11/1989,28,9,31,31,93,93,4.5,4.5,6,GRADUADO
INGENIERÍA AMBIENTAL,Femenino,24/11/1989,27,7,45,39,140,121,3.72,3.249,8,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,21/02/1985,32,4,6,1,18,3,2.2,2.981,1,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,01/07/1990,27,5,43,31,133,97,3.668,3.243,11,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,21/09/1992,25,8,58,49,177,150,3.617,3.501,15,ACTIVO
INGENIERÍA AMBIENTAL,Masculino,25/06/1992,25,4,28,17,90,54,2.5,2.929,6,ACTIVO
INGENIERÍA AMBIENTAL,Masculino,26/08/1988,29,2,11,7,36,23,2.855,3.003,3,ACTIVO
INGENIERÍA AMBIENTAL,Masculino,17/09/1989,28,1,5,5,13,13,3.873,3.873,0,DESERTOR
INGENIERÍA AMBIENTAL,Masculino,25/05/1998,19,3,20,15,64,48,3.55,3.346,3,ACTIVO
INGENIERÍA AMBIENTAL,Masculino,08/01/1996,21,5,40,29,126,91,3.579,3.079,7,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,18/06/1996,21,3,22,15,70,47,3.606,3.299,4,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,05/03/1992,25,8,38,34,119,106,3.5,3.674,6,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,29/12/1995,21,1,7,5,23,15,2.814,3.32,1,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,09/02/1980,37,5,3,1,11,3,3.1,3.385,0,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,03/10/1978,39,7,34,34,106,106,4.333,4.145,8,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,19/02/1992,25,2,8,5,26,16,2.66,3.117,1,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,14/08/1990,27,2,42,14,123,40,3.005,2.764,11,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,03/09/1993,24,4,28,17,90,53,2.77,2.943,7,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,24/01/1996,21,6,38,33,120,103,3.99,3.632,6,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,02/03/1990,27,5,41,27,128,84,3.388,3.204,11,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,06/08/1996,21,3,19,17,61,54,3.066,3.357,3,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,24/02/1987,30,3,19,13,61,40,3.075,3.367,3,ACTIVO
INGENIERÍA AMBIENTAL,Masculino,17/11/1994,22,1,4,1,13,3,1.592,2.37,0,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,07/04/1993,24,6,37,33,116,103,3.73,3.446,7,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,10/03/1995,22,7,42,38,131,116,3.162,3.71,8,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,17/07/1989,28,9,59,57,179,168,4.3,3.758,10,GRADUADO
INGENIERÍA AMBIENTAL,Femenino,01/10/1987,30,10,48,46,140,134,3.7,3.607,8,GRADUADO
INGENIERÍA AMBIENTAL,Femenino,07/07/1988,29,5,6,6,17,17,3.747,3.525,0,DESERTOR
INGENIERÍA AMBIENTAL,Masculino,29/11/1995,21,5,25,24,79,76,3.57,3.734,4,ACTIVO
INGENIERÍA AMBIENTAL,Masculino,14/06/1998,19,1,7,2,23,6,1.993,2.491,1,ACTIVO
INGENIERÍA AMBIENTAL,Masculino,30/07/1995,22,1,4,1,13,3,1.292,1.292,0,ACTIVO
INGENIERÍA AMBIENTAL,Masculino,23/03/1996,21,1,4,1,13,3,2.5,2.5,0,ACTIVO
INGENIERÍA AMBIENTAL,Masculino,21/02/1997,20,3,20,18,64,58,3.525,3.382,3,ACTIVO
INGENIERÍA AMBIENTAL,Masculino,01/06/1996,21,8,43,42,133,130,3.51,3.721,7,ACTIVO
INGENIERÍA AMBIENTAL,Masculino,11/03/1998,19,1,4,4,13,13,3.665,3.665,0,ACTIVO
INGENIERÍA AMBIENTAL,Masculino,23/06/1996,21,2,27,9,93,28,1.68,2.451,5,DESERTOR
INGENIERÍA AMBIENTAL,Masculino,30/10/1987,30,5,39,23,123,73,2.56,2.835,9,ACTIVO
INGENIERÍA AMBIENTAL,Masculino,28/02/1981,36,10,60,46,178,135,3.1,3.376,14,GRADUADO
INGENIERÍA AMBIENTAL,Masculino,11/03/1988,29,4,28,17,90,53,3.6,2.863,8,ACTIVO
INGENIERÍA AMBIENTAL,Masculino,24/03/1992,25,8,57,44,180,136,3.513,3.293,11,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,29/05/1989,28,3,23,18,67,49,2.045,3.216,6,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,06/05/1993,24,2,20,4,63,13,1.05,1.843,3,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,17/02/1996,21,2,18,7,58,22,2.334,2.332,3,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,07/09/1997,20,1,4,2,13,6,2.888,2.888,0,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,14/06/1995,22,1,5,1,16,3,1.631,1.631,0,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,01/07/1993,24,4,23,20,75,64,3.525,3.447,5,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,20/09/1996,21,9,43,43,133,133,4.58,4.15,7,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,27/09/1992,25,4,8,7,24,21,3.6,3.387,2,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,11/12/1995,21,7,38,36,119,112,3.71,3.594,6,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,15/01/1988,29,10,34,34,99,99,4.85,4.094,6,GRADUADO
INGENIERÍA AMBIENTAL,Femenino,24/04/1991,26,7,52,41,158,124,2.333,3.438,10,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,14/05/1995,22,3,21,15,66,46,2.77,2.934,4,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,20/03/1995,22,2,9,8,29,25,3.388,3.45,1,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,14/03/1993,24,1,4,2,12,4,2.108,2.108,0,DESERTOR
INGENIERÍA AMBIENTAL,Femenino,22/09/1994,23,5,32,21,101,65,3.367,3.102,8,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,05/04/1992,25,7,32,22,97,67,3.81,3.421,11,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,12/05/1991,26,2,18,13,57,40,3.231,3.144,3,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,22/08/1995,22,7,48,39,150,121,3.983,3.462,7,ACTIVO
INGENIERÍA AMBIENTAL,Femenino,29/01/1981,36,9,19,19,57,57,4.325,3.755,3,GRADUADO
