Carrera,Sexo,FechaNacimiento,Edad,Semestre,AsignaturasCursadas,AsignaturasAprobadas,CreditosCursados,CreditosAprobados,PromedioUltimoPeriodo,PromedioAcumulado,Duracion,Estado
INGENIERÍA ELECTRÓNICA,Masculino,06/06/1983,33,9561643835616,1,5,2,16,6,3,109,3,109,0,DESERTOR
INGENIERÍA ELECTRÓNICA,Femenino,15/05/1989,28,0109589041096,10,52,46,155,137,0,0,9,GRADUADO
INGENIERÍA ELECTRÓNICA,Femenino,03/01/1991,26,372602739726,10,55,55,167,164,3,8,3,967,10,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,10/11/1989,27,5205479452055,2,9,7,29,23,3,138,3,259,1,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,18/02/1979,38,2547945205479,10,27,25,79,73,4,025,3,806,7,GRADUADO
INGENIERÍA ELECTRÓNICA,Femenino,08/04/1983,34,1178082191781,2,10,6,32,19,2,288,2,9,1,DESERTOR
INGENIERÍA ELECTRÓNICA,Femenino,07/05/1999,18,027397260274,2,10,10,32,32,3,669,3,655,1,ACTIVO
INGENIERÍA ELECTRÓNICA,Femenino,24/09/1990,26,6493150684932,6,18,18,56,56,3,8,3,546,3,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,16/11/1974,42,5150684931507,5,46,23,144,73,2,383,2,538,11,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,01/01/1979,38,386301369863,10,43,42,127,124,4,15,4,15,13,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,13/09/1978,38,6876712328767,3,5,4,21,14,3,314,3,31,2,DESERTOR
INGENIERÍA ELECTRÓNICA,Femenino,15/11/1990,26,5068493150685,10,76,55,229,164,3,517,3,214,15,GRADUADO
INGENIERÍA ELECTRÓNICA,Femenino,09/03/1991,26,1945205479452,3,15,7,49,23,1,393,2,506,5,DESERTOR
INGENIERÍA ELECTRÓNICA,Femenino,07/04/1987,30,1178082191781,10,49,42,146,129,0,5,0,5,16,ACTIVO
INGENIERÍA ELECTRÓNICA,Femenino,22/06/1991,25,9068493150685,1,6,2,17,5,2,476,2,476,0,DESERTOR
INGENIERÍA ELECTRÓNICA,Femenino,16/05/1987,30,0109589041096,3,3,0,10,0,1,15,2,595,0,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,12/02/1980,37,2712328767123,9,34,27,103,82,3,517,3,388,17,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,15/05/1986,31,013698630137,9,65,57,195,170,4,4,13,GRADUADO
INGENIERÍA ELECTRÓNICA,Femenino,21/09/1985,31,6602739726027,10,30,28,89,82,0,0,13,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,13/09/1984,32,6821917808219,7,34,15,109,47,2,16,2,814,9,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,03/01/1986,31,3753424657534,10,9,9,9,9,4,257,3,732,1,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,24/06/1977,39,9095890410959,9,23,20,67,57,4,22,3,503,3,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,04/06/1995,21,9534246575342,7,42,38,131,119,3,45,3,519,7,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,14/12/1984,32,4301369863014,6,29,5,92,17,0,3,2,869,10,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,18/11/1996,20,4931506849315,1,5,2,16,6,3,225,3,225,0,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,25/11/1989,27,4794520547945,8,49,44,153,137,4,05,3,569,11,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,01/06/1988,28,9643835616438,1,11,4,34,12,0,75,1,853,6,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,25/11/1988,28,4794520547945,8,60,39,190,121,3,404,2,912,15,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,27/12/1988,28,3917808219178,1,6,0,17,0,0,176,0,176,0,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,01/12/1974,42,4739726027397,2,5,4,15,11,3,367,3,438,1,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,25/12/1991,25,3972602739726,8,55,45,174,138,3,338,3,296,12,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,31/03/1997,20,1287671232877,2,10,10,33,33,4,655,4,229,2,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,04/06/1989,27,9561643835616,10,74,48,224,144,3,2,5,15,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,11/09/1987,29,6876712328767,1,6,0,17,0,0,935,0,935,0,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,24/07/1985,31,8219178082192,7,10,7,31,21,0,45,3,328,6,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,19/09/1989,27,6630136986301,10,76,59,224,170,3,75,3,443,14,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,13/08/1985,31,7671232876712,10,55,43,167,130,3,15,3,37,12,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,27/11/1987,29,4767123287671,5,44,18,136,54,0,45,2,622,15,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,07/07/1988,28,8657534246575,6,4,3,13,9,2,815,3,309,0,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,22/03/1991,26,158904109589,6,3,0,10,0,1,485,3,53,0,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,30/05/1986,30,972602739726,3,32,18,100,55,1,425,2,42,11,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,26/01/1986,31,3123287671233,9,35,34,103,99,3,5,3,5,12,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,12/09/1994,22,6794520547945,1,5,1,16,3,2,45,2,45,0,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,23/04/1988,29,0712328767123,3,33,16,100,41,1,875,2,941,9,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,07/06/1988,28,9479452054795,3,5,0,17,0,0,871,2,177,0,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,26/09/1982,34,6493150684932,10,38,37,111,108,3,286,3,763,6,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,30/09/1988,28,6328767123288,4,21,8,69,27,0,945,2,778,15,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,11/03/1994,23,186301369863,6,3,3,9,9,4,15,3,797,0,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,13/10/1995,21,5945205479452,7,46,36,145,113,2,975,3,07,7,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,04/04/1991,26,1232876712329,6,15,8,47,25,2,82,3,046,4,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,19/01/1983,34,3342465753425,9,41,34,126,103,3,8,3,527,10,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,13/01/1986,31,3479452054795,10,46,40,138,119,4,4,4,4,9,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,16/06/1977,39,9315068493151,6,35,31,112,98,3,688,3,483,9,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,31/01/1984,33,3013698630137,8,21,17,66,53,3,85,3,648,5,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,18/12/1981,35,4219178082192,3,10,7,34,23,2,65,2,92,3,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,23/02/1989,28,2328767123288,6,16,15,49,46,3,842,3,399,2,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,04/10/1964,52,6383561643836,3,17,15,55,49,3,53,3,586,3,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,12/10/1991,25,6,3,19,10,60,32,2,475,2,455,5,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,16/01/1986,31,3397260273973,10,26,24,75,69,4,569,3,57,4,GRADUADO
INGENIERÍA ELECTRÓNICA,Femenino,12/06/1991,25,9342465753425,10,56,56,167,167,4,117,4,037,9,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,16/11/1989,27,5041095890411,10,66,56,186,159,0,0,12,GRADUADO
INGENIERÍA ELECTRÓNICA,Femenino,16/08/1991,25,7561643835616,1,5,4,16,13,3,359,3,359,0,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,09/10/1979,37,6164383561644,2,5,1,15,3,1,133,2,527,2,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,17/02/1985,32,2520547945205,10,8,8,8,8,4,4,3,479,2,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,01/02/1998,19,2876712328767,1,5,5,16,16,3,766,3,766,0,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,19/09/1975,41,6739726027397,8,20,8,60,24,1,35,2,931,16,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,04/10/1974,42,6328767123288,10,7,7,7,7,3,3,3,502,2,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,12/06/1986,30,9369863013699,10,46,45,141,137,4,2,3,562,9,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,14/07/1986,30,8493150684932,2,5,2,16,6,2,894,2,983,0,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,16/04/1991,26,0904109589041,3,24,12,78,38,3,273,2,276,9,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,02/03/1986,31,2164383561644,4,9,5,24,11,2,795,3,36,1,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,17/02/1990,27,2493150684931,2,8,8,26,26,3,292,3,4,1,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,15/03/1968,49,1917808219178,10,6,3,6,3,3,6,3,252,1,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,27/04/1998,19,0547945205479,3,5,5,16,16,4,3,845,0,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,15/01/1990,27,3397260273973,6,14,11,42,33,3,43,3,367,2,ACTIVO
INGENIERÍA ELECTRÓNICA,Femenino,10/12/1986,30,441095890411,9,25,24,75,72,3,813,3,868,5,ACTIVO
INGENIERÍA ELECTRÓNICA,Femenino,27/06/1979,37,9013698630137,10,22,22,62,62,4,338,3,749,3,GRADUADO
INGENIERÍA ELECTRÓNICA,Femenino,07/07/1995,21,8630136986301,3,14,14,44,44,3,825,3,983,3,ACTIVO
INGENIERÍA ELECTRÓNICA,Femenino,09/09/1989,27,6904109589041,9,58,56,174,167,4,4,11,GRADUADO
INGENIERÍA ELECTRÓNICA,Femenino,07/07/1994,22,8630136986301,9,56,48,173,149,4,013,3,537,11,ACTIVO
INGENIERÍA ELECTRÓNICA,Femenino,28/06/1981,35,8958904109589,9,41,30,123,87,4,4,9,GRADUADO
INGENIERÍA ELECTRÓNICA,Femenino,20/01/1994,23,3232876712329,8,20,16,62,49,4,083,3,611,4,ACTIVO
INGENIERÍA ELECTRÓNICA,Femenino,19/10/1988,28,5808219178082,10,47,45,142,136,3,569,3,94,7,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,13/05/1994,23,013698630137,10,54,51,166,156,3,325,3,626,9,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,13/05/1994,23,013698630137,10,54,51,166,156,4,5,4,5,9,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,22/10/1992,24,5698630136986,10,64,56,192,168,4,4,11,GRADUADO
INGENIERÍA ELECTRÓNICA,Femenino,31/08/1991,25,7150684931507,3,15,8,47,25,3,343,2,523,5,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,18/08/1994,22,7479452054795,9,53,48,166,149,3,8,3,604,9,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,04/02/1989,28,2849315068493,6,43,40,131,121,3,461,3,422,6,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,09/12/1987,29,4438356164384,3,12,5,39,16,0,863,2,444,2,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,21/08/1996,20,7369863013699,2,16,11,51,35,3,315,2,998,3,ACTIVO
INGENIERÍA ELECTRÓNICA,Femenino,06/06/2006,10,9397260273973,10,41,35,123,104,3,5,3,5,9,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,29/09/1994,22,6328767123288,1,3,3,10,10,4,335,4,373,0,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,08/11/1989,27,5260273972603,7,4,4,12,12,4,163,3,519,0,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,21/11/1991,25,4904109589041,10,31,31,96,96,3,683,3,993,6,ACTIVO
INGENIERÍA ELECTRÓNICA,Femenino,04/08/1989,27,7890410958904,4,28,14,90,42,1,738,2,652,5,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,11/09/1996,20,6794520547945,2,15,6,48,18,1,062,2,532,3,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,22/10/1986,30,5753424657534,7,52,30,161,91,3,05,3,003,12,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,24/09/1983,33,6547945205479,10,7,7,7,7,4,6,3,531,1,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,22/05/1991,25,9917808219178,10,41,39,122,116,4,325,3,567,6,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,28/05/1986,30,9780821917808,3,11,1,38,3,0,27,2,013,4,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,17/12/1978,38,427397260274,10,21,19,59,53,4,4,3,543,4,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,11/02/1980,37,2739726027397,6,36,33,111,102,3,05,3,508,7,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,16/12/1985,31,4246575342466,10,14,14,38,38,4,183,3,695,2,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,24/01/1983,34,3205479452055,7,2,1,6,3,2,8,3,486,0,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,25/04/1984,33,0684931506849,1,5,5,15,15,3,38,3,38,0,DESERTOR
INGENIERÍA ELECTRÓNICA,Femenino,08/10/1994,22,6082191780822,2,4,4,13,13,3,819,4,184,0,ACTIVO
INGENIERÍA ELECTRÓNICA,Femenino,15/06/1988,28,9260273972603,3,14,13,44,41,3,368,3,225,2,DESERTOR
INGENIERÍA ELECTRÓNICA,Femenino,07/01/1987,30,3643835616438,3,15,15,48,48,4,275,4,178,2,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,19/02/1984,33,2493150684932,10,41,40,122,119,4,5,3,931,8,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,02/11/1988,28,5424657534247,3,12,10,39,33,3,1,3,246,7,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,09/06/1997,19,9369863013699,2,27,7,86,21,2,59,2,12,5,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,19/01/1992,25,3287671232877,3,5,1,16,4,1,725,2,806,1,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,16/11/1981,35,5095890410959,10,42,38,124,111,3,25,3,516,9,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,20/12/1984,32,413698630137,1,6,2,17,4,2,871,2,871,0,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,26/03/1986,31,1506849315068,4,9,2,28,5,0,332,2,394,1,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,23/11/1993,23,4821917808219,4,16,11,51,35,1,5,3,218,5,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,20/10/1992,24,5753424657534,1,5,1,16,4,2,113,2,113,0,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,19/03/1996,21,1616438356164,3,20,15,65,46,3,081,3,138,4,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,25/01/1991,26,3123287671233,10,61,58,182,172,4,5,4,5,13,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,11/01/1995,22,3479452054795,3,7,7,23,23,3,057,4,008,1,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,01/01/1991,26,3780821917808,2,18,12,55,36,3,775,3,218,3,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,14/05/1978,39,0219178082192,4,12,1,39,3,0,2,827,7,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,27/04/1995,22,0575342465753,10,51,51,156,156,4,725,4,061,9,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,29/01/1991,26,3013698630137,10,65,60,196,180,1,843,3,477,12,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,14/04/1998,19,0904109589041,1,9,4,29,13,2,503,2,8,1,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,17/09/1987,29,6712328767123,5,36,28,111,85,1,05,3,311,10,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,31/10/1993,23,5452054794521,5,18,16,56,50,3,42,3,499,3,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,22/07/1981,35,8301369863014,3,5,0,17,0,0,806,2,76,0,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,07/01/1997,20,3561643835616,4,23,20,74,65,3,4,3,598,4,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,18/08/1990,26,7506849315069,5,36,24,115,77,3,2,3,174,8,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,20/04/1984,33,0821917808219,1,5,0,13,0,0,369,0,369,0,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,14/07/1990,26,8465753424658,6,6,2,19,6,3,3,3,484,1,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,08/05/1993,24,027397260274,10,70,53,213,163,3,3,226,15,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,05/07/1987,29,8739726027397,10,42,42,129,129,4,825,4,188,7,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,05/07/1987,29,8739726027397,10,42,42,129,129,0,0,7,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,12/08/1991,25,7671232876712,3,27,18,84,56,2,834,2,914,6,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,27/06/1993,23,8904109589041,5,5,4,16,13,3,025,3,37,0,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,10/11/1987,29,5232876712329,4,34,13,103,38,1,483,2,6,9,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,02/06/1994,22,958904109589,1,8,4,26,12,1,285,2,667,1,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,19/07/1982,34,8383561643836,9,10,9,10,9,3,223,3,328,1,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,22/03/1978,39,1671232876712,10,3,3,3,3,3,914,3,397,0,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,09/07/1999,17,8547945205479,2,10,9,32,28,3,394,3,361,1,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,26/11/1983,33,4821917808219,5,9,2,28,6,0,825,2,997,1,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,24/09/1992,24,6465753424658,9,71,51,218,155,2,681,3,163,15,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,06/07/1984,32,8712328767123,6,5,5,15,15,4,2,3,426,0,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,18/08/1990,26,7506849315069,10,66,57,199,171,0,0,12,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,28/06/1995,21,8876712328767,6,9,8,28,24,3,425,3,364,1,ACTIVO
INGENIERÍA ELECTRÓNICA,Femenino,01/12/1970,46,4767123287671,3,23,18,69,51,2,427,3,204,8,DESERTOR
INGENIERÍA ELECTRÓNICA,Femenino,18/11/1986,30,5013698630137,6,5,5,19,15,3,3,633,2,DESERTOR
INGENIERÍA ELECTRÓNICA,Femenino,22/04/1995,22,0712328767123,4,17,11,56,35,2,912,3,384,4,ACTIVO
INGENIERÍA ELECTRÓNICA,Femenino,18/08/1990,26,7506849315069,1,5,3,16,10,3,303,3,303,0,DESERTOR
INGENIERÍA ELECTRÓNICA,Femenino,01/04/1990,27,1315068493151,10,52,50,156,149,3,717,3,602,11,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,07/05/1998,19,027397260274,1,4,1,13,3,2,665,2,665,0,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,10/03/1986,31,1945205479452,4,3,2,10,7,3,64,2,842,0,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,07/03/1994,23,1972602739726,2,11,5,35,16,0,4,2,054,2,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,11/06/1993,23,9342465753425,1,5,2,16,6,2,128,2,128,0,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,24/07/1992,24,8164383561644,9,19,18,59,56,3,925,3,79,3,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,13/03/1992,25,1808219178082,1,5,0,16,0,0,778,0,778,0,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,24/12/1981,35,4054794520548,3,3,1,11,4,2,664,2,758,0,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,06/09/1983,33,7041095890411,4,26,17,85,56,1,8,2,861,7,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,05/04/1976,41,1287671232877,5,2,1,6,3,2,7,3,189,0,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,21/07/1981,35,8328767123288,10,39,38,120,116,4,4,7,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,03/08/1992,24,7890410958904,1,5,2,16,6,2,85,2,85,0,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,24/10/1986,30,5698630136986,10,44,36,132,105,4,05,3,567,14,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,24/10/1986,30,5698630136986,10,44,36,132,105,4,4,14,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,06/06/1991,25,9506849315068,10,49,48,148,145,4,4,12,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,05/10/1985,31,6219178082192,6,40,30,125,91,3,375,3,3,12,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,29/11/1996,20,4630136986301,1,8,5,26,16,3,065,2,983,1,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,13/05/1991,26,0164383561644,10,70,54,210,164,3,5,3,284,13,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,13/05/1991,26,0164383561644,10,70,54,210,164,2,5,2,25,13,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,03/04/1993,24,1232876712329,10,68,53,210,160,3,567,3,26,11,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,03/04/1993,24,1232876712329,10,68,53,210,160,3,5,3,5,11,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,09/03/1992,25,1917808219178,10,25,24,75,74,5,3,895,5,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,23/09/1997,19,6465753424658,1,4,3,13,10,3,219,3,219,0,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,13/11/1993,23,5095890410959,9,61,46,191,143,4,088,3,306,11,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,24/11/1988,28,4821917808219,4,4,4,14,14,3,614,4,081,0,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,30/06/1994,22,8821917808219,1,4,0,12,0,0,85,0,85,0,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,10/04/1998,19,1013698630137,2,13,9,42,29,3,154,3,085,2,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,11/11/1982,34,5232876712329,3,13,10,45,33,2,736,3,209,4,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,14/06/1997,19,9232876712329,1,5,3,16,10,3,088,3,088,0,DESERTOR
INGENIERÍA ELECTRÓNICA,Femenino,05/07/1986,30,8739726027397,1,1,1,1,1,4,3,4,3,0,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,19/03/1989,28,1671232876712,4,29,20,93,63,3,315,2,956,8,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,08/06/1994,22,9424657534247,2,24,10,77,31,3,369,2,624,5,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,22/03/1998,19,1534246575342,2,8,7,26,23,3,865,3,54,1,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,24/01/1988,29,3178082191781,10,33,33,100,100,3,775,3,93,7,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,19/11/1987,29,4986301369863,8,36,27,109,82,3,37,3,143,8,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,27/11/1992,24,4712328767123,1,9,1,29,3,1,45,2,095,1,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,29/09/1995,21,6328767123288,6,37,29,119,92,3,015,3,25,7,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,19/06/1996,20,9095890410959,1,4,4,13,13,3,842,3,842,0,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,06/05/2006,11,0246575342466,10,41,35,124,107,4,4,9,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,06/08/1986,30,786301369863,10,35,30,111,87,3,925,3,283,9,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,06/08/1986,30,786301369863,10,35,30,111,87,0,0,9,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,06/07/1992,24,8657534246575,5,27,25,85,78,3,358,3,773,12,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,20/06/1988,28,9123287671233,6,32,20,101,64,3,025,3,203,13,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,21/02/1987,30,241095890411,5,28,9,86,28,2,033,2,978,12,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,27/05/1991,25,9780821917808,10,31,31,94,94,3,675,4,175,7,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,27/05/1991,25,9780821917808,10,31,31,94,94,3,5,3,5,7,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,05/11/1991,25,5342465753425,5,31,27,99,86,3,296,3,389,7,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,10/09/1990,26,6876712328767,10,67,56,202,167,4,3,534,12,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,27/08/1988,28,7260273972603,3,10,5,32,16,1,278,2,509,1,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,12/10/1982,34,6054794520548,10,43,39,128,116,3,675,3,452,9,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,12/10/1982,34,6054794520548,10,43,39,128,116,0,0,9,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,09/02/1992,25,2712328767123,2,27,10,85,29,0,1,709,5,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,15/07/1984,32,8465753424658,10,43,36,123,106,0,0,11,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,18/12/1995,21,413698630137,1,4,0,13,0,1,662,1,662,0,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,01/12/1992,24,4602739726027,3,20,13,64,41,3,325,3,143,5,DESERTOR
INGENIERÍA ELECTRÓNICA,Masculino,29/11/1976,40,4767123287671,10,33,30,96,87,3,6,3,369,6,GRADUADO
INGENIERÍA ELECTRÓNICA,Masculino,15/03/1991,26,1780821917808,7,15,15,45,45,3,64,3,434,2,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,03/07/1993,23,8739726027397,3,15,15,48,48,3,781,3,833,2,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,11/09/1999,17,6794520547945,1,4,3,13,9,3,446,3,446,0,ACTIVO
INGENIERÍA ELECTRÓNICA,Masculino,03/02/1991,26,2876712328767,9,59,58,174,171,4,35,3,957,9,GRADUADO
